"title","url","platform","description","options","numforecasts","numforecasters","stars"
"Estimates for Raymond James Financial (RJF)","https://www.estimize.com/rjf","Estimize","A link to Estimize's forecasts for *Raymond James Financial* (sticker symbol RJF). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Raytheon Technologies (RTX)","https://www.estimize.com/rtx","Estimize","A link to Estimize's forecasts for *Raytheon Technologies* (sticker symbol RTX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Realty Income Corporation (O)","https://www.estimize.com/o","Estimize","A link to Estimize's forecasts for *Realty Income Corporation* (sticker symbol O). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Regency Centers Corporation (REG)","https://www.estimize.com/reg","Estimize","A link to Estimize's forecasts for *Regency Centers Corporation* (sticker symbol REG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Regeneron Pharmaceuticals (REGN)","https://www.estimize.com/regn","Estimize","A link to Estimize's forecasts for *Regeneron Pharmaceuticals* (sticker symbol REGN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Regions Financial Corp. (RF)","https://www.estimize.com/rf","Estimize","A link to Estimize's forecasts for *Regions Financial Corp.* (sticker symbol RF). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Republic Services Inc (RSG)","https://www.estimize.com/rsg","Estimize","A link to Estimize's forecasts for *Republic Services Inc* (sticker symbol RSG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ResMed (RMD)","https://www.estimize.com/rmd","Estimize","A link to Estimize's forecasts for *ResMed* (sticker symbol RMD). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Robert Half International (RHI)","https://www.estimize.com/rhi","Estimize","A link to Estimize's forecasts for *Robert Half International* (sticker symbol RHI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Rockwell Automation Inc. (ROK)","https://www.estimize.com/rok","Estimize","A link to Estimize's forecasts for *Rockwell Automation Inc.* (sticker symbol ROK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""Rollins (ROL)","https://www.estimize.com/rol","Estimize","A link to Estimize's forecasts for *""Rollins* (sticker symbol ROL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Roper Technologies (ROP)","https://www.estimize.com/rop","Estimize","A link to Estimize's forecasts for *Roper Technologies* (sticker symbol ROP). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Ross Stores (ROST)","https://www.estimize.com/rost","Estimize","A link to Estimize's forecasts for *Ross Stores* (sticker symbol ROST). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Royal Caribbean Group (RCL)","https://www.estimize.com/rcl","Estimize","A link to Estimize's forecasts for *Royal Caribbean Group* (sticker symbol RCL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for S&P Global Inc. (SPGI)","https://www.estimize.com/spgi","Estimize","A link to Estimize's forecasts for *S&P Global Inc.* (sticker symbol SPGI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Salesforce.com (CRM)","https://www.estimize.com/crm","Estimize","A link to Estimize's forecasts for *Salesforce.com* (sticker symbol CRM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for SBA Communications (SBAC)","https://www.estimize.com/sbac","Estimize","A link to Estimize's forecasts for *SBA Communications* (sticker symbol SBAC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Schlumberger Ltd. (SLB)","https://www.estimize.com/slb","Estimize","A link to Estimize's forecasts for *Schlumberger Ltd.* (sticker symbol SLB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Seagate Technology (STX)","https://www.estimize.com/stx","Estimize","A link to Estimize's forecasts for *Seagate Technology* (sticker symbol STX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Sealed Air (SEE)","https://www.estimize.com/see","Estimize","A link to Estimize's forecasts for *Sealed Air* (sticker symbol SEE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Sempra Energy (SRE)","https://www.estimize.com/sre","Estimize","A link to Estimize's forecasts for *Sempra Energy* (sticker symbol SRE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ServiceNow (NOW)","https://www.estimize.com/now","Estimize","A link to Estimize's forecasts for *ServiceNow* (sticker symbol NOW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Sherwin-Williams (SHW)","https://www.estimize.com/shw","Estimize","A link to Estimize's forecasts for *Sherwin-Williams* (sticker symbol SHW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Simon Property Group Inc (SPG)","https://www.estimize.com/spg","Estimize","A link to Estimize's forecasts for *Simon Property Group Inc* (sticker symbol SPG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Skyworks Solutions (SWKS)","https://www.estimize.com/swks","Estimize","A link to Estimize's forecasts for *Skyworks Solutions* (sticker symbol SWKS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for SL Green Realty (SLG)","https://www.estimize.com/slg","Estimize","A link to Estimize's forecasts for *SL Green Realty* (sticker symbol SLG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Snap-on (SNA)","https://www.estimize.com/sna","Estimize","A link to Estimize's forecasts for *Snap-on* (sticker symbol SNA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Southern Company (SO)","https://www.estimize.com/so","Estimize","A link to Estimize's forecasts for *Southern Company* (sticker symbol SO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Southwest Airlines (LUV)","https://www.estimize.com/luv","Estimize","A link to Estimize's forecasts for *Southwest Airlines* (sticker symbol LUV). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Stanley Black & Decker (SWK)","https://www.estimize.com/swk","Estimize","A link to Estimize's forecasts for *Stanley Black & Decker* (sticker symbol SWK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Starbucks Corp. (SBUX)","https://www.estimize.com/sbux","Estimize","A link to Estimize's forecasts for *Starbucks Corp.* (sticker symbol SBUX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for State Street Corp. (STT)","https://www.estimize.com/stt","Estimize","A link to Estimize's forecasts for *State Street Corp.* (sticker symbol STT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Steris (STE)","https://www.estimize.com/ste","Estimize","A link to Estimize's forecasts for *Steris* (sticker symbol STE). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Stryker Corp. (SYK)","https://www.estimize.com/syk","Estimize","A link to Estimize's forecasts for *Stryker Corp.* (sticker symbol SYK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for SVB Financial (SIVB)","https://www.estimize.com/sivb","Estimize","A link to Estimize's forecasts for *SVB Financial* (sticker symbol SIVB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Synchrony Financial (SYF)","https://www.estimize.com/syf","Estimize","A link to Estimize's forecasts for *Synchrony Financial* (sticker symbol SYF). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Synopsys Inc. (SNPS)","https://www.estimize.com/snps","Estimize","A link to Estimize's forecasts for *Synopsys Inc.* (sticker symbol SNPS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Sysco Corp. (SYY)","https://www.estimize.com/syy","Estimize","A link to Estimize's forecasts for *Sysco Corp.* (sticker symbol SYY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for T-Mobile US (TMUS)","https://www.estimize.com/tmus","Estimize","A link to Estimize's forecasts for *T-Mobile US* (sticker symbol TMUS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for T. Rowe Price Group (TROW)","https://www.estimize.com/trow","Estimize","A link to Estimize's forecasts for *T. Rowe Price Group* (sticker symbol TROW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Take-Two Interactive (TTWO)","https://www.estimize.com/ttwo","Estimize","A link to Estimize's forecasts for *Take-Two Interactive* (sticker symbol TTWO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""Tapestry (TPR)","https://www.estimize.com/tpr","Estimize","A link to Estimize's forecasts for *""Tapestry* (sticker symbol TPR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Target Corp. (TGT)","https://www.estimize.com/tgt","Estimize","A link to Estimize's forecasts for *Target Corp.* (sticker symbol TGT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for TE Connectivity Ltd. (TEL)","https://www.estimize.com/tel","Estimize","A link to Estimize's forecasts for *TE Connectivity Ltd.* (sticker symbol TEL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Teledyne Technologies (TDY)","https://www.estimize.com/tdy","Estimize","A link to Estimize's forecasts for *Teledyne Technologies* (sticker symbol TDY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Teleflex (TFX)","https://www.estimize.com/tfx","Estimize","A link to Estimize's forecasts for *Teleflex* (sticker symbol TFX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Teradyne (TER)","https://www.estimize.com/ter","Estimize","A link to Estimize's forecasts for *Teradyne* (sticker symbol TER). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""Tesla (TSLA)","https://www.estimize.com/tsla","Estimize","A link to Estimize's forecasts for *""Tesla* (sticker symbol TSLA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Texas Instruments (TXN)","https://www.estimize.com/txn","Estimize","A link to Estimize's forecasts for *Texas Instruments* (sticker symbol TXN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Textron Inc. (TXT)","https://www.estimize.com/txt","Estimize","A link to Estimize's forecasts for *Textron Inc.* (sticker symbol TXT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Thermo Fisher Scientific (TMO)","https://www.estimize.com/tmo","Estimize","A link to Estimize's forecasts for *Thermo Fisher Scientific* (sticker symbol TMO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for TJX Companies Inc. (TJX)","https://www.estimize.com/tjx","Estimize","A link to Estimize's forecasts for *TJX Companies Inc.* (sticker symbol TJX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Tractor Supply Company (TSCO)","https://www.estimize.com/tsco","Estimize","A link to Estimize's forecasts for *Tractor Supply Company* (sticker symbol TSCO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Trane Technologies plc (TT)","https://www.estimize.com/tt","Estimize","A link to Estimize's forecasts for *Trane Technologies plc* (sticker symbol TT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for TransDigm Group (TDG)","https://www.estimize.com/tdg","Estimize","A link to Estimize's forecasts for *TransDigm Group* (sticker symbol TDG). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for The Travelers Companies (TRV)","https://www.estimize.com/trv","Estimize","A link to Estimize's forecasts for *The Travelers Companies* (sticker symbol TRV). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Trimble Inc. (TRMB)","https://www.estimize.com/trmb","Estimize","A link to Estimize's forecasts for *Trimble Inc.* (sticker symbol TRMB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Truist Financial (TFC)","https://www.estimize.com/tfc","Estimize","A link to Estimize's forecasts for *Truist Financial* (sticker symbol TFC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""Twitter (TWTR)","https://www.estimize.com/twtr","Estimize","A link to Estimize's forecasts for *""Twitter* (sticker symbol TWTR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Tyler Technologies (TYL)","https://www.estimize.com/tyl","Estimize","A link to Estimize's forecasts for *Tyler Technologies* (sticker symbol TYL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Tyson Foods (TSN)","https://www.estimize.com/tsn","Estimize","A link to Estimize's forecasts for *Tyson Foods* (sticker symbol TSN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""UDR (UDR)","https://www.estimize.com/udr","Estimize","A link to Estimize's forecasts for *""UDR* (sticker symbol UDR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Ulta Beauty (ULTA)","https://www.estimize.com/ulta","Estimize","A link to Estimize's forecasts for *Ulta Beauty* (sticker symbol ULTA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for U.S. Bancorp (USB)","https://www.estimize.com/usb","Estimize","A link to Estimize's forecasts for *U.S. Bancorp* (sticker symbol USB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Under Armour (Class A) (UAA)","https://www.estimize.com/uaa","Estimize","A link to Estimize's forecasts for *Under Armour (Class A)* (sticker symbol UAA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Under Armour (Class C) (UA)","https://www.estimize.com/ua","Estimize","A link to Estimize's forecasts for *Under Armour (Class C)* (sticker symbol UA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Union Pacific Corp (UNP)","https://www.estimize.com/unp","Estimize","A link to Estimize's forecasts for *Union Pacific Corp* (sticker symbol UNP). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for United Airlines Holdings (UAL)","https://www.estimize.com/ual","Estimize","A link to Estimize's forecasts for *United Airlines Holdings* (sticker symbol UAL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for UnitedHealth Group Inc. (UNH)","https://www.estimize.com/unh","Estimize","A link to Estimize's forecasts for *UnitedHealth Group Inc.* (sticker symbol UNH). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for United Parcel Service (UPS)","https://www.estimize.com/ups","Estimize","A link to Estimize's forecasts for *United Parcel Service* (sticker symbol UPS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ""United Rentals (URI)","https://www.estimize.com/uri","Estimize","A link to Estimize's forecasts for *""United Rentals* (sticker symbol URI). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Universal Health Services (UHS)","https://www.estimize.com/uhs","Estimize","A link to Estimize's forecasts for *Universal Health Services* (sticker symbol UHS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Unum Group (UNM)","https://www.estimize.com/unm","Estimize","A link to Estimize's forecasts for *Unum Group* (sticker symbol UNM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Valero Energy (VLO)","https://www.estimize.com/vlo","Estimize","A link to Estimize's forecasts for *Valero Energy* (sticker symbol VLO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Varian Medical Systems (VAR)","https://www.estimize.com/var","Estimize","A link to Estimize's forecasts for *Varian Medical Systems* (sticker symbol VAR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Ventas Inc (VTR)","https://www.estimize.com/vtr","Estimize","A link to Estimize's forecasts for *Ventas Inc* (sticker symbol VTR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Verisign Inc. (VRSN)","https://www.estimize.com/vrsn","Estimize","A link to Estimize's forecasts for *Verisign Inc.* (sticker symbol VRSN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Verisk Analytics (VRSK)","https://www.estimize.com/vrsk","Estimize","A link to Estimize's forecasts for *Verisk Analytics* (sticker symbol VRSK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Verizon Communications (VZ)","https://www.estimize.com/vz","Estimize","A link to Estimize's forecasts for *Verizon Communications* (sticker symbol VZ). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Vertex Pharmaceuticals Inc (VRTX)","https://www.estimize.com/vrtx","Estimize","A link to Estimize's forecasts for *Vertex Pharmaceuticals Inc* (sticker symbol VRTX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for VF Corporation (VFC)","https://www.estimize.com/vfc","Estimize","A link to Estimize's forecasts for *VF Corporation* (sticker symbol VFC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for ViacomCBS (VIAC)","https://www.estimize.com/viac","Estimize","A link to Estimize's forecasts for *ViacomCBS* (sticker symbol VIAC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Viatris (VTRS)","https://www.estimize.com/vtrs","Estimize","A link to Estimize's forecasts for *Viatris* (sticker symbol VTRS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Visa Inc. (V)","https://www.estimize.com/v","Estimize","A link to Estimize's forecasts for *Visa Inc.* (sticker symbol V). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Vontier (VNT)","https://www.estimize.com/vnt","Estimize","A link to Estimize's forecasts for *Vontier* (sticker symbol VNT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Vornado Realty Trust (VNO)","https://www.estimize.com/vno","Estimize","A link to Estimize's forecasts for *Vornado Realty Trust* (sticker symbol VNO). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Vulcan Materials (VMC)","https://www.estimize.com/vmc","Estimize","A link to Estimize's forecasts for *Vulcan Materials* (sticker symbol VMC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for W. R. Berkley Corporation (WRB)","https://www.estimize.com/wrb","Estimize","A link to Estimize's forecasts for *W. R. Berkley Corporation* (sticker symbol WRB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Westinghouse Air Brake Technologies Corp (WAB)","https://www.estimize.com/wab","Estimize","A link to Estimize's forecasts for *Westinghouse Air Brake Technologies Corp* (sticker symbol WAB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Walmart (WMT)","https://www.estimize.com/wmt","Estimize","A link to Estimize's forecasts for *Walmart* (sticker symbol WMT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Walgreens Boots Alliance (WBA)","https://www.estimize.com/wba","Estimize","A link to Estimize's forecasts for *Walgreens Boots Alliance* (sticker symbol WBA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for The Walt Disney Company (DIS)","https://www.estimize.com/dis","Estimize","A link to Estimize's forecasts for *The Walt Disney Company* (sticker symbol DIS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Waste Management Inc. (WM)","https://www.estimize.com/wm","Estimize","A link to Estimize's forecasts for *Waste Management Inc.* (sticker symbol WM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Waters Corporation (WAT)","https://www.estimize.com/wat","Estimize","A link to Estimize's forecasts for *Waters Corporation* (sticker symbol WAT). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for WEC Energy Group (WEC)","https://www.estimize.com/wec","Estimize","A link to Estimize's forecasts for *WEC Energy Group* (sticker symbol WEC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Wells Fargo (WFC)","https://www.estimize.com/wfc","Estimize","A link to Estimize's forecasts for *Wells Fargo* (sticker symbol WFC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Welltower Inc. (WELL)","https://www.estimize.com/well","Estimize","A link to Estimize's forecasts for *Welltower Inc.* (sticker symbol WELL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for West Pharmaceutical Services (WST)","https://www.estimize.com/wst","Estimize","A link to Estimize's forecasts for *West Pharmaceutical Services* (sticker symbol WST). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Western Digital (WDC)","https://www.estimize.com/wdc","Estimize","A link to Estimize's forecasts for *Western Digital* (sticker symbol WDC). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Western Union Co (WU)","https://www.estimize.com/wu","Estimize","A link to Estimize's forecasts for *Western Union Co* (sticker symbol WU). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for WestRock (WRK)","https://www.estimize.com/wrk","Estimize","A link to Estimize's forecasts for *WestRock* (sticker symbol WRK). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Weyerhaeuser (WY)","https://www.estimize.com/wy","Estimize","A link to Estimize's forecasts for *Weyerhaeuser* (sticker symbol WY). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Whirlpool Corp. (WHR)","https://www.estimize.com/whr","Estimize","A link to Estimize's forecasts for *Whirlpool Corp.* (sticker symbol WHR). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Williams Companies (WMB)","https://www.estimize.com/wmb","Estimize","A link to Estimize's forecasts for *Williams Companies* (sticker symbol WMB). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Willis Towers Watson (WLTW)","https://www.estimize.com/wltw","Estimize","A link to Estimize's forecasts for *Willis Towers Watson* (sticker symbol WLTW). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Wynn Resorts Ltd (WYNN)","https://www.estimize.com/wynn","Estimize","A link to Estimize's forecasts for *Wynn Resorts Ltd* (sticker symbol WYNN). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Xcel Energy Inc (XEL)","https://www.estimize.com/xel","Estimize","A link to Estimize's forecasts for *Xcel Energy Inc* (sticker symbol XEL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Xerox (XRX)","https://www.estimize.com/xrx","Estimize","A link to Estimize's forecasts for *Xerox* (sticker symbol XRX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Xilinx (XLNX)","https://www.estimize.com/xlnx","Estimize","A link to Estimize's forecasts for *Xilinx* (sticker symbol XLNX). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Xylem Inc. (XYL)","https://www.estimize.com/xyl","Estimize","A link to Estimize's forecasts for *Xylem Inc.* (sticker symbol XYL). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Yum! Brands Inc (YUM)","https://www.estimize.com/yum","Estimize","A link to Estimize's forecasts for *Yum! Brands Inc* (sticker symbol YUM). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Zebra Technologies (ZBRA)","https://www.estimize.com/zbra","Estimize","A link to Estimize's forecasts for *Zebra Technologies* (sticker symbol ZBRA). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Zimmer Biomet (ZBH)","https://www.estimize.com/zbh","Estimize","A link to Estimize's forecasts for *Zimmer Biomet* (sticker symbol ZBH). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Zions Bancorp (ZION)","https://www.estimize.com/zion","Estimize","A link to Estimize's forecasts for *Zions Bancorp* (sticker symbol ZION). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
"Estimates for Zoetis (ZTS)","https://www.estimize.com/zts","Estimize","A link to Estimize's forecasts for *Zoetis* (sticker symbol ZTS). Viewing them requires making a prediction, Wall Street estimates are provided for free","[]",,,2
